,partida_id,rodata,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios
13502,6751,25,Avai,13,5,43.0,368,76.0,16,3,0,3,0
13503,6751,25,Ceara,25,6,57.0,449,82.0,16,1,0,2,11
13504,6753,25,Corinthians,3,2,45.0,467,85.0,10,1,0,0,1
13505,6753,25,Sao Paulo,17,3,55.0,568,88.0,9,0,0,2,2
13506,6754,25,Gremio,14,6,57.0,526,85.0,8,1,0,2,4
13507,6754,25,Atletico-MG,22,4,43.0,394,78.0,17,4,1,0,4
13508,6755,25,Cruzeiro,18,6,39.0,331,78.0,13,1,0,0,7
13509,6755,25,Chapecoense,22,8,61.0,484,83.0,12,1,0,0,9
13510,6756,26,CSA,10,5,42.0,358,82.0,18,3,0,2,1
13511,6756,26,Atletico-MG,21,7,58.0,498,84.0,13,2,1,0,7
13512,6757,26,Gremio,18,6,63.0,554,90.0,13,3,0,1,10
13513,6757,26,Bahia,13,6,37.0,337,81.0,15,2,0,0,6
13514,6758,26,Flamengo,11,4,70.0,462,87.0,16,3,0,2,12
13515,6758,26,Fortaleza,6,3,30.0,203,69.0,8,1,0,2,4
13516,6759,26,Sao Paulo,8,2,60.0,558,84.0,16,2,0,1,2
13517,6759,26,Cruzeiro,11,2,40.0,363,80.0,18,2,0,3,4
13518,6760,26,Chapecoense,7,2,28.0,222,59.0,14,3,1,0,4
13519,6760,26,Palmeiras,30,8,72.0,547,86.0,15,1,0,5,12
13520,6762,26,Vasco,16,8,36.0,275,74.0,15,1,0,1,3
13521,6762,26,Botafogo-RJ,10,3,64.0,485,83.0,11,0,0,2,7
13522,6761,26,Corinthians,17,5,56.0,411,84.0,16,4,0,0,5
13523,6761,26,Goias,20,4,44.0,305,76.0,10,2,2,2,5
13526,6764,26,Ceara,11,3,32.0,228,69.0,11,4,0,2,7
13527,6764,26,Santos,16,4,68.0,493,84.0,15,3,0,3,5
13528,6763,26,Internacional,26,10,71.0,675,89.0,16,3,0,2,8
13529,6763,26,Avai,17,6,29.0,273,75.0,7,1,1,0,6
13530,6766,27,Fortaleza,10,5,40.0,341,80.0,13,4,0,1,1
13531,6766,27,Gremio,13,4,60.0,504,88.0,17,1,1,0,8
13532,6767,27,Cruzeiro,14,5,45.0,394,75.0,18,1,0,0,4
13533,6767,27,Corinthians,13,4,55.0,463,85.0,15,3,0,0,4
13534,6768,27,Internacional,19,7,71.0,605,88.0,14,3,0,2,12
13535,6768,27,Vasco,9,3,29.0,250,73.0,12,1,0,0,3
13536,6769,27,Avai,6,1,22.0,206,62.0,11,1,1,1,0
13537,6769,27,Sao Paulo,22,7,78.0,682,89.0,23,4,0,2,12
13538,6770,27,Santos,11,1,70.0,504,83.0,14,4,0,1,7
13539,6770,27,Atletico-MG,9,4,30.0,224,68.0,24,3,0,1,3
13540,6771,27,Fluminense,10,4,53.0,408,86.0,13,5,0,1,7
13541,6771,27,Flamengo,16,7,47.0,364,81.0,23,3,0,0,10
13542,6772,27,Goias,21,8,51.0,314,82.0,14,5,0,2,9
13543,6772,27,Chapecoense,12,4,49.0,311,81.0,23,2,0,1,6
13544,6773,27,Athletico-PR,14,6,53.0,432,79.0,23,1,0,0,2
13545,6773,27,Palmeiras,8,2,47.0,407,80.0,11,2,0,4,1
13546,6774,27,Bahia,12,4,48.0,384,77.0,14,2,0,4,6
13547,6774,27,Ceara,13,6,52.0,405,77.0,11,3,0,1,17
13548,6775,27,Botafogo-RJ,17,5,43.0,389,88.0,18,2,0,2,4
13549,6775,27,CSA,8,3,57.0,511,87.0,16,1,1,2,3
13552,6776,28,Corinthians,14,5,36.0,285,72.0,20,3,0,0,4
13553,6776,28,Santos,19,3,64.0,502,82.0,12,1,0,5,3
13554,6777,28,Ceara,17,4,64.0,544,84.0,11,3,0,3,11
13555,6777,28,Vasco,8,3,36.0,321,75.0,14,3,0,0,3
13556,6778,28,Internacional,17,6,44.0,388,79.0,11,5,0,2,4
13557,6778,28,Bahia,13,5,56.0,470,78.0,16,1,0,1,6
13558,6779,28,Fluminense,26,8,68.0,563,86.0,11,1,0,0,5
13559,6779,28,Chapecoense,13,5,32.0,258,70.0,14,4,0,0,5
13562,6782,28,Botafogo-RJ,9,2,47.0,441,86.0,9,2,0,0,7
13563,6782,28,Gremio,21,10,53.0,497,86.0,13,3,0,1,5
13564,6783,28,Atletico-MG,9,3,39.0,353,79.0,11,0,0,4,6
13565,6783,28,Sao Paulo,16,6,61.0,543,85.0,9,0,0,3,6
13566,6784,28,Palmeiras,16,4,63.0,463,82.0,17,2,0,2,5
13567,6784,28,Avai,11,6,37.0,266,65.0,18,3,0,0,6
13568,6785,28,CSA,7,4,36.0,351,82.0,13,2,0,5,2
13569,6785,28,Flamengo,18,7,64.0,605,90.0,20,1,0,1,6
13570,6786,29,Sao Paulo,14,4,69.0,581,87.0,14,0,0,0,3
13571,6786,29,Palmeiras,19,8,31.0,267,75.0,12,0,0,1,6
13572,6788,29,Chapecoense,10,3,29.0,207,62.0,10,3,0,0,2
13573,6788,29,Atletico-MG,20,1,71.0,475,81.0,15,3,0,2,18
13574,6787,29,Avai,11,3,51.0,431,83.0,20,4,1,0,3
13575,6787,29,Fortaleza,11,6,49.0,448,81.0,10,1,0,0,4
13576,6790,29,Gremio,9,4,57.0,496,83.0,13,2,0,0,4
13577,6790,29,Vasco,16,1,43.0,363,80.0,9,2,0,0,10
13578,6789,29,Fluminense,21,4,72.0,686,87.0,8,1,0,2,10
13579,6789,29,Ceara,10,5,28.0,275,78.0,12,1,0,1,4
13580,6791,29,Corinthians,12,2,56.0,469,85.0,10,2,0,2,3
13581,6791,29,CSA,10,5,44.0,371,81.0,17,6,0,1,5
13582,6792,29,Santos,19,5,62.0,450,84.0,17,5,0,3,4
13583,6792,29,Bahia,3,1,38.0,290,70.0,26,3,0,1,0
13584,6793,29,Flamengo,12,6,63.0,386,80.0,15,3,1,0,9
13585,6793,29,Goias,18,4,37.0,227,70.0,18,5,0,4,3
13586,6794,29,Internacional,14,4,55.0,484,81.0,14,3,0,1,3
13587,6794,29,Athletico-PR,10,3,45.0,405,78.0,22,2,0,0,5
13588,6795,29,Cruzeiro,6,3,43.0,328,69.0,15,3,0,1,4
13589,6795,29,Botafogo-RJ,20,4,57.0,406,80.0,15,1,0,1,12
13590,6796,30,Fortaleza,18,6,59.0,433,85.0,18,3,0,1,7
13591,6796,30,Atletico-MG,16,6,41.0,290,78.0,19,2,1,2,7
13592,6798,30,Ceara,13,5,44.0,395,86.0,19,2,0,2,5
13593,6798,30,Palmeiras,9,2,56.0,493,88.0,14,2,0,2,7
13594,6797,30,Fluminense,20,4,67.0,610,87.0,7,2,0,2,8
13595,6797,30,Vasco,12,1,33.0,308,76.0,12,3,0,1,3
13596,6799,30,Sao Paulo,12,6,62.0,528,89.0,11,2,0,2,2
13597,6799,30,Chapecoense,27,8,38.0,313,85.0,19,2,0,0,6
13600,6800,30,Corinthians,7,4,31.0,293,72.0,10,1,0,2,2
13601,6800,30,Flamengo,16,5,69.0,636,88.0,12,0,0,1,8
13602,6802,30,Gremio,21,9,59.0,518,87.0,16,2,0,1,5
13603,6802,30,Internacional,5,0,41.0,359,81.0,16,2,1,0,3
13604,6803,30,Botafogo-RJ,13,6,37.0,278,70.0,8,0,0,0,8
13605,6803,30,Santos,23,12,63.0,480,83.0,16,1,0,1,9
13606,6804,30,Bahia,13,3,36.0,270,77.0,11,0,0,3,5
13607,6804,30,Cruzeiro,17,5,64.0,489,89.0,16,2,1,4,3
13608,6805,30,Goias,23,6,48.0,354,80.0,19,1,0,0,4
13609,6805,30,Avai,12,4,52.0,401,81.0,19,3,0,0,3
13612,6806,31,Fortaleza,15,8,41.0,388,85.0,9,3,0,1,6
13613,6806,31,Corinthians,15,6,59.0,559,88.0,18,2,0,1,2
13614,6807,31,Atletico-MG,26,11,53.0,380,80.0,15,0,0,4,10
13615,6807,31,Goias,7,3,47.0,350,77.0,16,2,0,1,8
13616,6808,31,Santos,9,3,53.0,412,78.0,11,2,1,2,6
13617,6808,31,Avai,13,4,47.0,359,76.0,19,4,1,0,8
13618,6810,31,Palmeiras,20,6,55.0,374,78.0,27,4,0,1,6
13619,6810,31,Vasco,8,3,45.0,309,72.0,17,7,1,1,3
13620,6811,31,Chapecoense,7,2,33.0,247,68.0,16,3,0,1,4
13621,6811,31,Bahia,23,7,67.0,483,84.0,20,1,0,3,6
13622,6812,31,Internacional,16,3,60.0,593,87.0,11,2,0,1,4
13623,6812,31,Ceara,9,4,40.0,413,80.0,8,2,0,3,6
13624,6813,31,Sao Paulo,21,4,57.0,612,89.0,6,2,0,0,2
13625,6813,31,Fluminense,5,4,43.0,475,86.0,16,1,0,1,2
13626,6814,31,Flamengo,18,3,71.0,497,86.0,14,2,0,0,10
13627,6814,31,Botafogo-RJ,6,2,29.0,207,57.0,16,4,1,0,1
13628,6815,31,Gremio,19,3,65.0,646,92.0,15,3,0,0,11
13629,6815,31,CSA,9,3,35.0,354,86.0,16,2,0,1,3
13630,6816,32,Goias,9,2,43.0,344,78.0,19,4,0,2,5
13631,6816,32,Santos,17,11,57.0,444,82.0,16,2,0,3,4
13632,6817,32,Corinthians,7,2,54.0,394,79.0,18,1,0,0,2
13633,6817,32,Palmeiras,21,7,46.0,323,78.0,12,2,0,3,9
13636,6818,32,Fluminense,14,5,61.0,621,86.0,9,2,0,0,3
13637,6818,32,Internacional,15,5,39.0,408,81.0,16,3,0,1,4
13638,6819,32,Atletico-MG,17,0,41.0,302,76.0,12,1,0,0,8
13639,6819,32,Cruzeiro,16,2,59.0,426,79.0,9,1,0,1,4
13640,6821,32,Bahia,9,2,33.0,278,68.0,11,0,0,0,2
13641,6821,32,Flamengo,21,8,67.0,526,85.0,10,1,0,3,11
13642,6822,32,Gremio,7,2,52.0,477,87.0,13,2,0,0,2
13643,6822,32,Chapecoense,17,2,48.0,425,89.0,10,2,0,0,5
13644,6823,32,Fortaleza,9,2,36.0,283,74.0,13,4,0,0,3
13645,6823,32,Ceara,15,3,64.0,483,84.0,17,4,0,0,8
13646,6824,32,CSA,20,5,59.0,472,86.0,17,1,1,4,5
13647,6824,32,Vasco,8,6,41.0,337,82.0,18,2,0,0,3
13648,6825,32,Botafogo-RJ,17,4,37.0,295,78.0,19,4,0,1,4
13649,6825,32,Avai,17,5,63.0,502,85.0,16,2,1,1,4
13650,6826,34,Vasco,9,6,32.0,245,71.0,25,5,0,1,4
13651,6826,34,Flamengo,11,4,68.0,513,84.0,23,6,0,0,5
13652,6836,33,Santos,16,3,41.0,320,77.0,14,0,0,0,3
13653,6836,33,Sao Paulo,15,4,59.0,463,81.0,25,3,0,4,4
13654,6837,33,Fluminense,15,4,54.0,504,82.0,15,2,0,0,1
13655,6837,33,Atletico-MG,13,5,46.0,423,82.0,15,3,0,3,2
13658,6838,33,Gremio,22,6,69.0,559,84.0,9,1,0,3,10
13659,6838,33,Flamengo,9,5,31.0,270,68.0,15,2,1,0,0
13660,6839,33,Bahia,15,5,45.0,404,84.0,17,2,0,1,2
13661,6839,33,Palmeiras,22,5,55.0,481,87.0,16,0,0,0,4
13662,6840,33,Ceara,15,6,60.0,508,85.0,15,1,0,2,5
13663,6840,33,Chapecoense,12,5,40.0,325,80.0,13,2,0,0,6
13664,6842,33,Corinthians,14,3,49.0,411,77.0,9,0,0,2,5
13665,6842,33,Internacional,13,2,51.0,421,75.0,19,2,0,0,3
13666,6843,33,Fortaleza,15,6,64.0,516,88.0,10,0,0,0,4
13667,6843,33,CSA,8,2,36.0,294,81.0,20,1,0,1,3
13668,6844,33,Vasco,9,3,47.0,360,78.0,22,2,0,3,3
13669,6844,33,Goias,21,6,53.0,384,78.0,16,2,0,1,16
13670,6845,33,Cruzeiro,16,3,73.0,573,86.0,14,3,0,0,17
13671,6845,33,Avai,10,4,27.0,223,65.0,20,2,0,0,2
13672,6827,34,Cruzeiro,9,2,43.0,356,78.0,19,2,0,1,4
13673,6827,34,Santos,25,11,57.0,456,83.0,16,2,0,4,10
13676,6828,34,Palmeiras,17,6,39.0,376,78.0,14,2,0,1,4
13677,6828,34,Gremio,7,3,61.0,609,85.0,14,3,0,1,4
13678,6830,34,Goias,13,5,47.0,367,82.0,14,2,0,2,4
13679,6830,34,Bahia,10,3,53.0,415,78.0,23,2,0,0,5
13680,6831,34,Botafogo-RJ,8,5,28.0,239,64.0,11,4,0,2,2
13681,6831,34,Corinthians,25,5,72.0,597,88.0,19,2,0,2,8
13682,6833,34,Internacional,23,6,61.0,539,86.0,16,4,0,0,9
13683,6833,34,Fortaleza,6,3,39.0,366,79.0,12,2,0,3,3
13684,6834,34,Chapecoense,15,2,42.0,360,75.0,15,1,1,0,4
13685,6834,34,Avai,13,2,58.0,490,83.0,11,0,1,0,4
13686,6832,34,Sao Paulo,6,2,51.0,479,83.0,16,1,0,0,5
13687,6832,34,Ceara,18,6,49.0,434,82.0,12,3,0,0,13
13688,6835,34,CSA,18,4,39.0,372,84.0,15,2,0,1,5
13689,6835,34,Fluminense,19,7,61.0,604,91.0,14,2,0,2,3
13690,6846,35,Goias,13,7,31.0,259,61.0,24,4,0,2,3
13691,6846,35,Internacional,24,9,69.0,562,83.0,22,2,0,3,11
13692,6847,35,Chapecoense,25,3,59.0,396,85.0,12,2,0,0,5
13693,6847,35,Botafogo-RJ,9,2,41.0,290,74.0,18,3,0,0,2
13696,6848,35,Atletico-MG,10,3,42.0,346,77.0,20,1,0,2,4
13697,6848,35,Bahia,16,4,58.0,463,82.0,12,1,0,0,10
13698,6851,35,Corinthians,32,9,65.0,503,86.0,15,0,0,2,7
13699,6851,35,Avai,9,1,35.0,277,75.0,13,1,0,3,3
13700,6850,35,Flamengo,27,7,66.0,553,90.0,13,2,0,0,13
13701,6850,35,Ceara,5,1,34.0,287,78.0,10,1,1,1,3
13702,6852,35,Palmeiras,10,3,55.0,551,88.0,20,4,0,2,6
13703,6852,35,Fluminense,13,4,45.0,468,86.0,15,3,0,0,2
13704,6853,35,Santos,14,4,63.0,419,85.0,17,6,2,3,8
13705,6853,35,Fortaleza,11,3,37.0,246,76.0,16,2,0,1,5
13706,6854,35,Vasco,10,5,44.0,376,82.0,16,2,0,0,5
13707,6854,35,Sao Paulo,15,6,56.0,486,85.0,29,4,0,2,5
13708,6855,35,CSA,5,3,27.0,215,60.0,16,4,0,2,1
13709,6855,35,Cruzeiro,21,9,73.0,525,84.0,9,0,0,1,9
13710,6856,36,Botafogo-RJ,8,1,44.0,374,80.0,8,2,0,3,5
13711,6856,36,Internacional,17,7,56.0,475,84.0,14,3,0,1,9
13712,6857,36,Ceara,16,8,52.0,382,80.0,17,7,0,1,6
13713,6857,36,Athletico-PR,10,3,48.0,373,77.0,16,1,1,2,4
13714,6859,36,Palmeiras,14,5,44.0,420,86.0,18,1,0,4,3
13715,6859,36,Flamengo,9,8,56.0,545,87.0,21,2,0,1,6
13716,6858,36,Avai,5,1,43.0,377,78.0,26,4,0,0,3
13717,6858,36,Fluminense,7,2,57.0,488,84.0,20,5,0,0,4
13718,6860,36,Fortaleza,11,6,42.0,334,79.0,15,4,0,1,6
13719,6860,36,Goias,19,4,58.0,421,83.0,11,1,0,2,14
13720,6861,36,Bahia,17,8,48.0,372,82.0,12,3,1,0,8
13721,6861,36,CSA,13,4,52.0,414,83.0,9,3,0,4,6
13722,6862,36,Corinthians,13,4,59.0,394,81.0,8,1,0,3,5
13723,6862,36,Atletico-MG,14,9,41.0,273,73.0,15,3,0,2,7
13724,6863,36,Santos,11,5,68.0,499,88.0,18,3,0,2,3
13725,6863,36,Chapecoense,4,0,32.0,243,78.0,19,4,0,0,2
13726,6864,36,Gremio,13,4,42.0,375,80.0,15,0,0,0,1
13727,6864,36,Sao Paulo,10,1,58.0,521,84.0,16,0,0,1,5
13728,6865,36,Cruzeiro,14,1,59.0,400,80.0,19,3,0,0,17
13729,6865,36,Vasco,6,1,41.0,295,71.0,16,3,0,1,2
13730,6866,37,Athletico-PR,9,3,51.0,366,79.0,16,2,0,3,6
13731,6866,37,Santos,9,3,49.0,364,83.0,9,3,1,5,3
13732,6868,37,Atletico-MG,27,8,48.0,419,81.0,11,1,0,2,11
13733,6868,37,Botafogo-RJ,13,6,52.0,446,83.0,10,3,0,1,8
13734,6867,37,Ceara,9,2,36.0,261,74.0,15,2,1,2,9
13735,6867,37,Corinthians,19,3,64.0,479,86.0,14,4,0,0,6
13736,6869,37,CSA,10,3,44.0,369,84.0,13,1,1,1,5
13737,6869,37,Chapecoense,19,6,56.0,468,87.0,21,1,0,1,2
13738,6870,37,Fortaleza,13,4,41.0,411,87.0,9,0,1,1,1
13739,6870,37,Fluminense,13,3,59.0,560,87.0,16,1,1,0,6
13740,6871,37,Sao Paulo,19,8,42.0,368,79.0,20,3,0,3,8
13741,6871,37,Internacional,11,3,58.0,515,83.0,19,4,0,1,2
13742,6872,37,Gremio,14,7,63.0,580,86.0,11,0,0,1,5
13743,6872,37,Cruzeiro,13,2,37.0,342,79.0,21,3,1,1,6
13744,6873,37,Palmeiras,10,6,44.0,382,85.0,21,5,0,1,1
13745,6873,37,Goias,10,3,56.0,475,87.0,13,1,0,1,3
13746,6874,37,Vasco,10,4,54.0,510,89.0,11,2,1,2,6
13747,6874,37,Bahia,15,4,46.0,436,86.0,21,2,1,1,2
13748,6875,37,Flamengo,21,13,68.0,608,88.0,18,0,0,0,8
13749,6875,37,Avai,8,3,32.0,283,71.0,13,1,0,2,3
13750,6876,38,Fluminense,10,3,40.0,360,76.0,14,3,0,2,5
13751,6876,38,Corinthians,16,3,60.0,538,83.0,21,1,0,0,3
13752,6878,38,Botafogo-RJ,15,2,51.0,394,84.0,12,0,0,0,3
13753,6878,38,Ceara,14,2,49.0,382,78.0,19,2,0,2,6
13754,6880,38,Atletico-MG,10,4,35.0,272,71.0,16,1,0,1,3
13755,6880,38,Internacional,20,7,65.0,470,83.0,11,4,0,2,18
13756,6879,38,CSA,24,6,42.0,349,88.0,17,1,0,1,6
13757,6879,38,Sao Paulo,13,4,58.0,493,89.0,24,2,1,1,4
13758,6881,38,Cruzeiro,9,3,57.0,505,86.0,11,0,0,1,4
13759,6881,38,Palmeiras,8,5,43.0,384,81.0,11,1,0,2,3
13760,6882,38,Gremio,15,6,55.0,392,80.0,8,1,0,2,4
13761,6882,38,Goias,18,6,45.0,309,79.0,21,1,0,1,7
13762,6883,38,Vasco,24,7,52.0,378,83.0,18,2,0,1,7
13763,6883,38,Chapecoense,9,2,48.0,363,84.0,16,3,0,0,2
13764,6885,38,Bahia,11,4,43.0,308,75.0,15,1,0,3,3
13765,6885,38,Fortaleza,8,4,57.0,417,84.0,9,2,0,4,2
13766,6877,38,Santos,21,8,51.0,391,82.0,12,2,0,4,3
13767,6877,38,Flamengo,5,1,49.0,386,81.0,15,3,0,0,5
13770,6888,1,Ceara,11,5,60.0,487,82.0,18,3,0,0,4
13771,6888,1,Sport,9,3,40.0,324,77.0,15,3,0,3,2
13772,6887,1,Coritiba,2,0,42.0,382,74.0,11,3,0,3,2
13773,6887,1,Internacional,11,4,58.0,504,81.0,21,4,0,2,6
13774,6886,1,Athletico-PR,13,5,57.0,549,89.0,10,2,0,1,4
13775,6886,1,Fortaleza,11,3,43.0,414,86.0,14,3,1,1,4
13776,6890,1,Atletico-MG,10,4,37.0,321,71.0,24,2,0,3,2
13777,6890,1,Flamengo,17,2,63.0,525,80.0,12,3,0,2,9
13778,6889,1,Bragantino,18,6,46.0,377,80.0,19,1,0,2,2
13779,6889,1,Santos,10,4,54.0,444,81.0,10,0,0,4,4
13780,6891,1,Gremio,15,4,53.0,496,80.0,24,2,0,2,6
13781,6891,1,Fluminense,10,4,47.0,447,80.0,16,3,0,1,3
13782,6896,2,Goias,13,3,21.0,196,72.0,18,3,0,1,3
13783,6896,2,Athletico-PR,19,4,79.0,728,92.0,16,3,0,1,3
13784,6898,2,Botafogo-RJ,9,3,45.0,472,82.0,8,1,0,1,3
13785,6898,2,Bragantino,23,8,55.0,558,88.0,13,3,0,1,12
13786,6897,2,Corinthians,8,5,44.0,426,74.0,11,1,0,1,4
13787,6897,2,Atletico-MG,25,13,56.0,515,81.0,19,0,0,3,8
13788,6899,2,Bahia,12,5,45.0,420,80.0,16,0,0,1,3
13789,6899,2,Coritiba,15,3,55.0,486,85.0,18,5,0,5,8
13790,6900,2,Atletico-GO,13,7,34.0,284,72.0,15,1,0,2,11
13791,6900,2,Flamengo,9,3,66.0,555,88.0,19,1,1,1,5
13792,6901,2,Ceara,11,5,42.0,421,80.0,17,3,0,1,1
13793,6901,2,Gremio,14,8,58.0,571,87.0,7,1,0,0,7
13794,6902,2,Fluminense,10,1,52.0,430,82.0,20,3,0,3,3
13795,6902,2,Palmeiras,9,1,48.0,400,82.0,31,3,0,0,3
13796,6903,2,Fortaleza,12,3,48.0,443,85.0,18,2,0,3,7
13797,6903,2,Sao Paulo,13,3,52.0,474,87.0,16,1,0,4,5
13798,6904,2,Santos,6,1,41.0,379,79.0,14,3,0,2,4
13799,6904,2,Internacional,25,7,59.0,515,83.0,28,2,0,2,9
13800,6905,2,Sport,13,1,54.0,416,84.0,17,3,1,4,8
13801,6905,2,Vasco,9,6,46.0,371,81.0,29,2,0,1,5
13802,6907,3,Coritiba,9,2,35.0,286,74.0,25,4,1,3,5
13803,6907,3,Flamengo,18,7,65.0,541,88.0,16,3,0,1,5
13804,6906,3,Gremio,24,8,47.0,491,86.0,16,2,0,0,7
13805,6906,3,Corinthians,5,2,53.0,571,88.0,14,3,0,0,5
13806,6908,3,Palmeiras,12,3,65.0,668,86.0,11,1,0,0,6
13807,6908,3,Goias,11,5,35.0,369,75.0,16,3,0,0,2
13808,6909,3,Ceara,13,1,39.0,309,77.0,16,4,0,0,0
13809,6909,3,Atletico-MG,11,6,61.0,475,82.0,14,2,0,2,4
13810,6910,3,Bragantino,16,3,58.0,505,82.0,16,1,0,1,7
13811,6910,3,Bahia,10,4,42.0,381,76.0,16,1,0,2,3
13812,6911,3,Vasco,8,3,40.0,379,82.0,16,2,0,1,3
13813,6911,3,Sao Paulo,11,5,60.0,559,86.0,15,5,0,1,4
13814,6912,3,Fluminense,10,5,43.0,339,76.0,13,2,0,1,1
13815,6912,3,Internacional,9,3,57.0,433,78.0,24,2,0,1,4
13816,6913,3,Atletico-GO,11,4,31.0,237,68.0,13,0,1,0,4
13817,6913,3,Sport,15,4,69.0,509,82.0,15,2,0,2,9
13818,6914,3,Fortaleza,12,1,59.0,561,90.0,9,2,0,2,4
13819,6914,3,Botafogo-RJ,15,6,41.0,392,87.0,8,1,0,1,7
13820,6915,3,Athletico-PR,12,2,68.0,587,88.0,22,1,0,0,6
13821,6915,3,Santos,11,6,32.0,290,77.0,9,1,0,0,2
13822,6916,4,Gremio,10,2,39.0,390,80.0,20,3,0,3,2
13823,6916,4,Flamengo,8,2,61.0,596,87.0,17,3,0,1,1
13824,6917,4,Fluminense,9,4,48.0,406,81.0,14,5,0,0,4
13825,6917,4,Bragantino,13,3,52.0,438,82.0,19,5,0,2,6
13826,6918,4,Palmeiras,10,3,44.0,362,78.0,20,0,0,3,8
13827,6918,4,Athletico-PR,6,0,56.0,459,80.0,23,5,0,0,5
13828,6920,4,Atletico-GO,7,1,42.0,337,72.0,17,3,0,2,3
13829,6920,4,Internacional,11,5,58.0,452,84.0,19,3,1,1,4
13830,6919,4,Fortaleza,13,3,52.0,410,79.0,15,2,0,2,6
13831,6919,4,Goias,13,4,48.0,379,82.0,16,4,0,3,2
13832,6921,4,Coritiba,9,4,36.0,352,82.0,7,1,1,3,0
13833,6921,4,Corinthians,23,13,64.0,591,91.0,15,2,0,0,10
13834,6922,4,Botafogo-RJ,10,5,26.0,210,63.0,9,2,0,1,7
13835,6922,4,Atletico-MG,31,9,74.0,609,87.0,10,0,0,2,16
13836,6923,4,Santos,16,5,59.0,513,85.0,17,2,0,1,5
13837,6923,4,Sport,11,5,41.0,354,76.0,23,5,0,1,4
13838,6924,4,Ceara,22,2,58.0,484,86.0,18,3,0,1,13
13839,6924,4,Vasco,5,4,42.0,375,81.0,14,3,0,2,2
13840,6925,4,Bahia,8,5,32.0,304,68.0,16,2,0,1,6
13841,6925,4,Sao Paulo,25,5,68.0,634,90.0,14,2,0,4,5
13842,6926,5,Fluminense,9,2,34.0,326,73.0,12,3,0,2,2
13843,6926,5,Athletico-PR,14,5,66.0,610,87.0,21,4,0,1,7
13844,6927,5,Atletico-MG,11,1,67.0,620,81.0,21,2,0,1,5
13845,6927,5,Internacional,6,3,33.0,306,62.0,20,1,0,3,2
13846,6928,5,Goias,6,2,33.0,275,67.0,26,5,0,5,3
13847,6928,5,Atletico-GO,16,4,67.0,541,82.0,19,2,0,2,11
13848,6929,5,Botafogo-RJ,7,1,33.0,314,78.0,17,3,0,2,4
13849,6929,5,Flamengo,15,5,67.0,637,88.0,15,3,0,0,5
13850,6930,5,Gremio,14,4,54.0,474,82.0,17,2,0,0,4
13851,6930,5,Vasco,10,3,46.0,414,80.0,23,5,0,1,6
13852,6932,5,Coritiba,7,4,54.0,397,75.0,18,0,0,2,3
13853,6932,5,Bragantino,15,2,46.0,319,82.0,17,2,1,1,10
13854,6931,5,Palmeiras,17,5,48.0,369,79.0,21,5,0,4,5
13855,6931,5,Santos,8,1,52.0,383,76.0,15,2,1,0,6
13856,6933,5,Sao Paulo,11,4,45.0,425,84.0,25,3,0,0,3
13857,6933,5,Sport,10,2,55.0,516,86.0,21,2,0,1,0
13858,6934,5,Ceara,11,4,38.0,339,77.0,21,1,0,1,6
13859,6934,5,Bahia,16,7,62.0,538,84.0,7,2,0,1,11
13860,6935,5,Fortaleza,10,3,40.0,405,81.0,12,2,0,5,1
13861,6935,5,Corinthians,21,7,60.0,584,85.0,14,0,0,0,5
13862,6936,11,Athletico-PR,5,3,43.0,464,80.0,16,1,0,1,1
13863,6936,11,Sao Paulo,15,5,57.0,605,87.0,13,2,0,3,4
13864,6946,6,Botafogo-RJ,7,2,47.0,471,85.0,14,3,0,2,5
13865,6946,6,Internacional,7,4,53.0,542,87.0,24,1,0,2,3
13866,6947,6,Fluminense,12,3,46.0,452,85.0,19,4,0,1,2
13867,6947,6,Vasco,9,4,54.0,527,84.0,16,1,1,1,4
13868,6948,6,Palmeiras,11,5,51.0,456,82.0,16,2,0,4,2
13869,6948,6,Bahia,9,1,49.0,429,82.0,15,2,0,1,8
13870,6949,6,Fortaleza,13,6,59.0,571,87.0,22,2,0,0,3
13871,6949,6,Bragantino,5,2,41.0,395,83.0,10,2,1,1,4
13872,6950,6,Corinthians,7,5,46.0,388,80.0,22,0,0,1,4
13873,6950,6,Sao Paulo,14,5,54.0,442,85.0,16,3,0,2,7
13874,6952,6,Flamengo,10,6,47.0,399,80.0,26,7,0,1,2
13875,6952,6,Santos,22,6,53.0,429,85.0,14,6,0,5,9
13876,6951,6,Sport,6,2,41.0,387,79.0,19,4,0,1,2
13877,6951,6,Coritiba,13,3,59.0,562,85.0,14,1,0,0,5
13878,6953,6,Ceara,13,5,45.0,308,73.0,11,2,0,2,4
13879,6953,6,Atletico-GO,14,4,55.0,361,79.0,16,1,1,1,4
13880,6956,7,Fortaleza,5,0,73.0,620,85.0,18,2,0,2,6
13881,6956,7,Ceara,9,4,27.0,231,70.0,22,2,0,4,2
13882,6957,7,Atletico-GO,15,3,57.0,468,84.0,16,1,0,1,9
13883,6957,7,Fluminense,11,4,43.0,368,78.0,14,2,1,0,2
13884,6958,7,Goias,11,3,46.0,446,84.0,16,1,0,1,3
13885,6958,7,Corinthians,11,4,54.0,511,87.0,12,3,0,0,6
13886,6959,7,Botafogo-RJ,17,6,55.0,519,84.0,23,1,0,1,6
